measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,1992,1709.8493503737734,2505.3249976526613,1157.8968140846857
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,1992,1568.0810209770982,2277.576815659035,1072.8066480964671
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,1990,279838882.83738744,291050765.28185576,267665777.95277208
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,1990,0.1079827311514084,0.11436733233894977,0.10152594017825266
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1990,5230.782242849496,5440.356105512173,5003.24109408143
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1990,7084.62810313891,7375.971338674061,6766.195376577787
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,688,Transport injuries,1,Number,1990,76131726.33986124,82406613.74416912,71007958.14617229
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,688,Transport injuries,2,Percent,1990,0.029362765103316434,0.03157501938728707,0.027777521412099757
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,688,Transport injuries,3,Rate,1990,1423.063436425417,1540.3543906971556,1327.2893416596144
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,1990,1421.670667548676,1534.9053223139088,1322.1162136763346
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1990,312798775.4747285,350027104.7908356,283976753.3581367
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,2,Percent,1990,0.12067338146366527,0.13449466787956982,0.10897545405927885
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,1990,5846.872542330191,6542.748976452477,5308.127819074232
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,1990,5440.356425823197,6030.9554789907015,4976.581279066517
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,957,Enteric infections,1,Number,1990,210730581.43528208,247051562.51465255,173917912.2817484
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,957,Enteric infections,2,Percent,1990,0.08130332010782443,0.0948188926802435,0.06680422324942781
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,957,Enteric infections,3,Rate,1990,3939.0015148021944,4617.917685945013,3250.8946507103565
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,1990,3562.153489928348,4199.448270578187,2922.6856063331916
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,961,Other infectious diseases,1,Number,1990,173252997.84333912,250935605.98937342,124276959.62350908
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,961,Other infectious diseases,2,Percent,1990,0.06684135829168272,0.09590101228474013,0.048223044971528725
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,961,Other infectious diseases,3,Rate,1990,3238.4659896101552,4690.518696326516,2322.999959843763
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,1990,2792.4019788220794,4014.9525848215676,2022.4978732087961
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,1990,293643842.687626,314743898.8950564,274724775.0106941
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,2,Percent,1990,0.11329712665748155,0.12212211061653361,0.10566463620377381
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1990,5488.826221998157,5883.231024554097,5135.188720831931
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,1990,4541.819360734572,4863.756694450804,4251.541476974244
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,973,Substance use disorders,1,Number,1990,22672626.626151413,27567248.610415388,18072793.981231783
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,973,Substance use disorders,2,Percent,1990,0.008730350211911665,0.010273589661111726,0.007294810503600944
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,973,Substance use disorders,3,Rate,1990,423.7994790157328,515.2903451210918,337.81885089441977
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,1990,444.3859299473181,539.5188894545987,356.86572189392905
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,1990,50786099.374655135,56358348.29012316,45652958.54145213
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,1990,0.01957388602344753,0.02071931557027014,0.01842477101726168
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1990,949.2999117885396,1053.4570624469243,853.3506225113733
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,1990,1188.605639954546,1321.6158131053446,1067.526015331336
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,1992,287276354.63729703,299297803.66525954,275383636.1065087
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,1992,0.11040274025602836,0.11671687590679465,0.10394218625494152
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1992,5209.469852850736,5427.466827846538,4993.807276886892
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1992,6950.946533754692,7236.384907035193,6637.870327331577
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,688,Transport injuries,1,Number,1992,76531314.94278355,82461319.19526656,71321855.66188066
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,688,Transport injuries,2,Percent,1992,0.029396623212574875,0.03172752401160981,0.027838523230972023
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,688,Transport injuries,3,Rate,1992,1387.8189818191654,1495.353687972029,1293.3506392791735
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,1992,1388.1364153498967,1498.1796699269437,1290.4223702701631
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,1992,152679991.7638704,191767217.8171153,116399892.2673866
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,640,Other non-communicable diseases,2,Percent,1992,0.05859192980698113,0.0716064633661457,0.04641583371229886
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1992,2768.6992033562833,3477.507020181401,2110.795823790007
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,1992,2649.755366467526,3314.057800273003,2038.2866407587883
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,1,Number,1992,69868996.33336368,73799208.96868433,65364981.76361402
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,2,Percent,1992,0.026850094161967424,0.028693901855572766,0.024869026862244594
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,1992,1267.0044860014445,1338.274967920659,1185.328678928718
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,1992,1269.5353304401679,1339.8932185581552,1187.5630410771905
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1990,87847408.30638249,111925182.96502985,69856802.79307574
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,1990,0.03383080340656296,0.04187715515273173,0.027611331404103108
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1990,1642.0543806858743,2092.119056669346,1305.7718065741217
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,1990,1496.9442603549055,1903.479571214622,1186.8001290123618
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,696,Unintentional injuries,1,Number,1990,123949657.97331624,136247356.20720637,111508998.76941818
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,696,Unintentional injuries,2,Percent,1990,0.04778987533369262,0.05069524524091051,0.04395982534381035
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1990,2316.881997813162,2546.752060534699,2084.3396913499623
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,696,Unintentional injuries,3,Rate,1990,2309.511441623536,2556.73645326119,2074.13158305233
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,526,Digestive diseases,1,Number,1992,73533915.30758898,78827762.83288062,68413061.81747565
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,526,Digestive diseases,2,Percent,1992,0.02824585632662896,0.0297457745753332,0.02670187732896856
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,526,Digestive diseases,3,Rate,1992,1333.4641322660045,1429.462771358365,1240.6025672712367
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,1992,1542.183340031903,1644.929550781168,1439.6055101686425
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,1992,87117311.09196138,115035757.60381237,63178605.87141599
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,2,Percent,1992,0.033353205323407076,0.04207688385748463,0.025321479851450023
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,1992,1579.7854521232196,2086.0586037215794,1145.6809351671905
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,626,Musculoskeletal disorders,3,Rate,1992,1829.3191748819613,2411.744883061023,1324.739054566072
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,410,Neoplasms,1,Number,1990,164724864.0133371,172472608.25264186,156599859.4692514
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,410,Neoplasms,2,Percent,1990,0.06357169907925544,0.06801988490367593,0.05912291613270178
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,410,Neoplasms,3,Rate,1990,3079.0570806325536,3223.878852997347,2927.1835130233953
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,1990,3823.955282777572,3993.1470406413164,3644.864223924052
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,1991,86733220.25381757,93660288.88864563,75517259.46280576
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,1991,0.0332840069077862,0.035428813996156834,0.029205560325013327
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,1991,1596.4885910905234,1723.9943612307372,1390.0376673433332
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,1991,2089.3169906776457,2245.906971259761,1816.5288817939388
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,1990,85701654.39727604,92675584.93711756,74882446.87076466
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,1990,0.03305356437293579,0.03526926965292056,0.028862326856158388
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,1990,1601.9456891006535,1732.3032422069045,1399.7117534961249
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,1990,2107.5861368059614,2266.185598768485,1836.2163257264824
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1991,85773697.10593207,108302034.65566091,68400503.19989598
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,1991,0.032864001756569755,0.040118698110550854,0.027169592591729363
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1991,1578.8267568590281,1993.503322183435,1259.0403384529952
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,1991,1451.5114600236022,1837.0639758012228,1157.9843140883079
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1992,304778086.24386036,338474746.61770487,277785706.6176587
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,2,Percent,1992,0.11709793294819762,0.12985680345297346,0.10602258324375644
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,1992,5526.846280479763,6137.9015710585,5037.366427197251
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,1992,5250.740672911056,5778.43837107579,4822.136600461218
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,957,Enteric infections,1,Number,1992,205579036.75147107,240771098.975335,169362391.03933346
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,957,Enteric infections,2,Percent,1992,0.07899276558705469,0.09272764835699952,0.0642996925670103
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,957,Enteric infections,3,Rate,1992,3727.970565788568,4366.1434757948,3071.2178572443413
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,1992,3445.661754254047,4073.044614826257,2826.135764508324
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,961,Other infectious diseases,1,Number,1992,166246918.11355373,238521434.6790326,119653127.61193433
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,961,Other infectious diseases,2,Percent,1992,0.06387204889199768,0.09137811161581443,0.046052124643798056
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,961,Other infectious diseases,3,Rate,1992,3014.7218664597444,4325.348060016781,2169.7899984865194
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,1992,2660.03544083016,3788.6015384604134,1928.9240488688936
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,1992,288859793.83285415,310285884.46605355,269278581.21380883
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,2,Percent,1992,0.11099223122131742,0.1193582077137928,0.10365097212092392
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1992,5238.183941636399,5626.7247018358385,4883.098202157534
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,1992,4493.109437334397,4828.197935043448,4189.479331660302
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,973,Substance use disorders,1,Number,1992,24647816.854151573,29907519.936340526,19825538.112535883
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,973,Substance use disorders,2,Percent,1992,0.009452496070688397,0.011025814903520063,0.007968584220988837
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,973,Substance use disorders,3,Rate,1992,446.96354840064726,542.3430121097424,359.5163383502153
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,1992,464.48754746719715,562.1840169335106,376.8291433337642
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,1992,53383939.68292266,59105881.00511979,48109994.79908536
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,1992,0.02049064395471618,0.021651094673245736,0.01933502061223529
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1992,968.0644435763186,1071.8261362342503,872.4267190144226
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,1992,1199.3684468338092,1331.5956263944395,1078.037587501013
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,558,Mental disorders,1,Number,1990,80802274.96635012,105881431.5798284,59529011.289461344
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.031074241508180802,0.03903303220937568,0.024033537801896203
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,558,Mental disorders,3,Rate,1990,1510.3658962269037,1979.1485248212778,1112.7234787034372
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,1990,1581.1795084432742,2061.380771387828,1170.8614951454786
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,542,Neurological disorders,1,Number,1990,57515331.08626591,93752878.87048243,31943598.426736932
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,542,Neurological disorders,2,Percent,1990,0.02212241194615035,0.03538071489029139,0.012597671166132349
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,1990,1075.0835248026312,1752.440150701672,597.0936051813266
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,1990,1264.166510352571,2040.8003184144395,740.2723845321373
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,1990,30736157.361867517,44755155.66723397,20637449.34748759
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,2,Percent,1990,0.011810548557524704,0.016576763422331352,0.00821167032841483
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1990,574.5239707639525,836.568782602555,385.75769918032785
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,1990,573.4266259218097,837.9220263942774,388.1661255875152
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,669,Sense organ diseases,1,Number,1990,36247919.119351745,50517626.83497972,25185859.944289297
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,669,Sense organ diseases,2,Percent,1990,0.013925974878431531,0.01854848183183833,0.010086533225119034
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,669,Sense organ diseases,3,Rate,1990,677.5504881497385,944.2815906067669,470.77714015902865
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,669,Sense organ diseases,3,Rate,1990,851.8513266889178,1184.6867178523596,594.0276055015096
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,696,Unintentional injuries,1,Number,1991,130366814.12337491,142841678.0011205,118824273.01699173
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,696,Unintentional injuries,2,Percent,1991,0.050013328084234934,0.05280915926118061,0.04619023321103685
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1991,2399.647226238278,2629.270636944641,2187.1849755042717
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,696,Unintentional injuries,3,Rate,1991,2391.6640210792752,2634.506520262158,2170.6749902333468
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,1990,30578672.83381342,41782815.612486094,22712789.599220805
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,2,Percent,1990,0.011799953911402422,0.016128503642740346,0.008599091195144052
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,1990,571.5802509187455,781.0094428123083,424.55021016581895
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,1990,531.8086181748884,711.0405541121505,398.8758574978553
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,410,Neoplasms,1,Number,1991,167458202.62752232,175439002.7953503,159738880.46050915
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,410,Neoplasms,2,Percent,1991,0.06430109530371457,0.06880679200555337,0.05972509347398851
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,410,Neoplasms,3,Rate,1991,3082.3842259863213,3229.2859134645914,2940.295534542322
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,1991,3809.7084143778616,3978.8599293685957,3642.906604167487
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,410,Neoplasms,1,Number,1992,170554550.80616918,178445268.1367137,162884429.78004068
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,410,Neoplasms,2,Percent,1992,0.06555423060970027,0.07004670392551776,0.06105714183106063
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,410,Neoplasms,3,Rate,1992,3092.8364842731917,3235.9267643720837,2953.7464978948124
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,1992,3803.592268168477,3970.4068616134887,3637.4398837020935
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,542,Neurological disorders,1,Number,1992,59820916.61728519,97544104.89763041,33203282.443956062
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,542,Neurological disorders,2,Percent,1992,0.022911506564874576,0.03659608817144084,0.013064157828763275
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,1992,1084.7925931150917,1768.864946887424,602.1083744461448
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,1992,1266.2212791897027,2043.1434837993327,745.6903852189326
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,558,Mental disorders,1,Number,1992,84456208.54788451,110854331.02937555,62274477.2678127
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.03234386055032617,0.04041753475441559,0.025108150916966134
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,558,Mental disorders,3,Rate,1992,1531.529014532955,2010.2326078475373,1129.2854656914028
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,1992,1594.5340349733176,2081.7829082621124,1180.2005920819297
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,542,Neurological disorders,1,Number,1991,58660851.41551446,95617905.5595629,32485239.527135115
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,542,Neurological disorders,2,Percent,1991,0.022446962671070003,0.03583051720993298,0.012753287790240436
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,1991,1079.7636678825265,1760.0279902335817,597.9521356654727
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,1991,1264.910356934585,2030.4665617961498,745.1697960178105
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,558,Mental disorders,1,Number,1991,82648817.5443232,108385609.22920464,60926996.66753408
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.031622144904759286,0.03969651549163622,0.024591498171331407
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,558,Mental disorders,3,Rate,1991,1521.3074516373247,1995.0416699212144,1121.4763476379403
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,1991,1588.4045391375785,2073.376924763353,1176.0679686689402
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,1992,31638394.436810024,46183440.6262714,21224991.268292546
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,2,Percent,1992,0.012106661905978753,0.016997083193868404,0.008454433651143423
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1992,573.7306929394028,837.4905827082182,384.8940240097111
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,1992,573.5428301347721,839.0478932908379,387.66668279737075
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,1991,31196431.84648739,45426435.73546901,20917781.17789561
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,2,Percent,1991,0.011926569154383273,0.016620633454393536,0.008326705669439233
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1991,574.2291982230173,836.1592729216223,385.0312360559275
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,1991,573.5863643789236,838.2169664447707,388.6659683475418
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,669,Sense organ diseases,1,Number,1991,37008096.88825049,51708870.1375719,25695678.398699287
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,669,Sense organ diseases,2,Percent,1991,0.014145964044146654,0.018783620519608458,0.010265605633858735
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,669,Sense organ diseases,3,Rate,1991,681.2038603797156,951.7993335336969,472.97745066774394
